"window","num.trees","num.uniq.trees","recomb.rate","first.last.dist","first.last.rf","rf.decay","first.last.wrf","wrf.decay","first.last.spr","spr.decay","first.last.kf","kf.decay","first.last.path","path.decay","rf.st.avg","wrf.st.avg","spr.st.avg","kf.st.avg","path.st.avg"
"chr12:20000001-25000000",158,72,NA,4950000,8,0.130382472863787,0.2879880529,0.139370499750294,2,0.0103615105983198,0.0951776485639291,0.0473612676952543,6.78232998312527,0.0991045510582724,4.51898734177215,0.134655676099367,1.43670886075949,0.0468642744297474,5.22294451775257
"chr12:25000001-30000000",428,19,7.37456114107008e-07,4990000,2,0.0952456532719246,0.078446488,0.00192751511838355,1,0.0400301218562384,0.0261705941863224,0.000715220009348338,3.16227766016838,0.0898283323235097,2.47663551401869,0.12786520625257,1.19859813084112,0.0446476773549418,3.24678341252678
"chr12:30000001-35000000",358,23,5.36908148620323e-07,4990000,4,0.287459368158034,0.1392949872,0.0110067498160255,1,0.0989079139940674,0.0471311198886414,0.00345070711089297,6,0.207756309581719,2.52513966480447,0.124102363368436,1.1927374301676,0.0437916870663034,3.30496898853945
"chr12:35000001-40000000",326,27,5.8607295369467e-07,4990000,2,-0.0410551195858141,0.1160847965,0.00813739350123627,1,-0.0237810128723519,0.0422985959340014,0.00316571289196746,3.16227766016838,0.0482031761597742,2.82822085889571,0.115726323633129,1.33128834355828,0.0410424428160679,3.57753196753257
"chr12:40000001-45000000",304,30,5.47128682931077e-07,4980000,4,0.0642535811331865,0.1160650034,0.000300493862643432,1,0.000162618822761989,0.042560596042925,0.000346191461554247,4.47213595499958,0.0461935519453285,2.72368421052632,0.121613532057566,1.25986842105263,0.0429941882019094,3.45957922065733
"chr12:45000001-50000000",224,20,2.06138889540111e-07,4990000,2,0.102415873303272,0.097648538,-0.00625861105890448,1,0.032014062619966,0.0340678244357645,-0.00279242920800077,3.46410161513775,0.157291754481953,2.875,0.113623798623661,1.33928571428571,0.0402006312580254,3.63002315479827
"chr12:50000001-55000000",361,27,3.54318602867088e-07,4980000,2,0.18309009695613,0.0710368097,0.00303451649626684,1,0.117162250511006,0.026629045963395,0.000486162184145237,3.16227766016838,0.213328606573351,2.5207756232687,0.117330167666482,1.18836565096953,0.0417500674678667,3.27941121567032
"chr12:55000001-60000000",294,25,5.38067974046657e-07,4970000,2,-0.39240902982552,0.0992973315,-0.0200561257703035,1,0.00414051247400554,0.0377936999415343,-0.00644058519061066,3.16227766016838,-0.164028458749193,2.72108843537415,0.111761861782313,1.23469387755102,0.0398374967247405,3.43868634814491
"chr12:60000001-65000000",169,35,1.5756947295251e-07,4990000,2,-0.701710598868745,0.0713599036,-0.0175003184974173,1,-0.351095266871869,0.0253104524104167,-0.00469408501629132,3.46410161513775,-0.506366539093349,3.2189349112426,0.107768477755621,1.40236686390533,0.0385066718257657,4.00228719917201
"chr12:65000001-70000000",298,26,4.30618674844277e-07,4970000,4,0.202503025579004,0.0595556947,-0.00283409028266812,2,0.104093866544592,0.01976380773672,-0.00132332983477288,4.47213595499958,0.197831801545067,2.63758389261745,0.110439420106376,1.24161073825503,0.0390397400173555,3.40691928842406
"chr12:70000001-75000000",384,23,8.19493460072986e-07,4980000,4,0.270226925002395,0.1058483252,0.00467349175282029,2,0.149049977373982,0.0421797310375812,0.00146811350921711,4.69041575982343,0.359031263511652,2.484375,0.122455134711458,1.19010416666667,0.0434561409480624,3.26844847405613
"chr12:75000001-80000000",368,25,7.34525536154159e-07,4990000,0,-0.239994055389794,0.0614537418,-0.00422749200047733,0,-0.0858961718541572,0.0242142020798085,-0.00130457019484836,0,-0.249431049544336,2.53804347826087,0.115111538916304,1.1875,0.0408438113134854,3.31490389329274
"chr12:80000001-85000000",400,35,6.52624280005593e-07,4970000,2,0.024067267057423,0.0764701764,0.00471376019200685,1,0.0162591457756604,0.0272474365126724,0.00182220187641197,3.16227766016838,-0.00783504331435357,2.51,0.1215416898595,1.1625,0.04326201913734,3.31341499597704
"chr12:85000001-90000000",375,39,1.03654297197436e-06,4980000,0,0.319725976303096,0.0470354041,0.0129925045979069,0,0.0973205645252844,0.0173767674813876,0.00442737867193845,0,0.349743870342583,2.60266666666667,0.123153750508,1.168,0.0437606101656643,3.34944787290799
"chr12:90000001-95000000",327,31,3.78110493398685e-07,4980000,4,-0.323094587709445,0.0904605449,0.00819021508921502,1,-0.107988009653452,0.028550807556505,0.0034446951007693,4.47213595499958,-0.191038585210719,2.92354740061162,0.115696273288991,1.34250764525994,0.0410876598798791,3.67457093666112
"chr12:95000001-100000000",347,30,1.03932446629832e-06,4980000,4,-0.138637779758392,0.1431647461,0.00682464537739296,1,-0.0765985628856005,0.0471717639242624,0.00219847732693448,4.69041575982343,-0.0654679802179288,2.87608069164265,0.122009885925937,1.32853025936599,0.0432685370466779,3.64108280048721
"chr12:100000001-105000000",373,40,8.71351268397855e-07,4990000,2,0.318368750539561,0.0606103884,0.0177297293831876,1,0.0528513933984237,0.020899065939312,0.00611437232223839,3.16227766016838,0.264057402915768,2.83646112600536,0.12982202221689,1.28150134048257,0.0456464986886218,3.63926128753851
"chr12:105000001-110000000",406,28,1.11796650010076e-06,4970000,2,-0.398945709159955,0.1028119171,-0.0202674247697254,1,-0.067528859555186,0.0346804367848306,-0.00658374021119445,3.46410161513775,-0.316279515406219,2.55172413793103,0.131305998668227,1.19458128078818,0.0467272836705787,3.24634450227647
"chr12:110000001-115000000",313,46,4.75617368297633e-07,4970000,6,0.637736231495046,0.1879808566,0.0286577998334705,2,0.193966267064617,0.0602240646278309,0.00987318979271239,5.47722557505166,0.364113313368957,2.77316293929712,0.124066142384984,1.17252396166134,0.0442999859266065,3.53775303515345
"chr12:115000001-120000000",299,39,2.80489860474839e-07,4960000,8,0.144102727332447,0.2139771774,0.0625467798696358,2,-0.113761065966493,0.0691150145416878,0.0193759594392878,7.74596669241483,-0.156950963919292,2.81605351170569,0.117280461909365,1.23076923076923,0.0413710762400282,3.54462040606671
"chr13:1-5000000",84,27,NA,1970000,6,-0.504139329185251,0.1883037673,0.102592894795008,1,-0.235017555269628,0.0627128331351996,0.0337604532236683,7.61577310586391,-0.189128597858975,3.14285714285714,0.111398317036905,1.30952380952381,0.039360909003869,3.93369184877049
"chr13:5000001-10000000",312,25,2.30075095500364e-07,4990000,4,0.326498991467076,0.0994840862,-0.00535028563452758,2,0.172163684048368,0.0292725150364275,-0.00218854438835622,4.69041575982343,0.310426585306292,2.60897435897436,0.111178177019231,1.23076923076923,0.0394091450214468,3.40359148366628
"chr13:10000001-15000000",287,36,3.61913083253392e-07,4880000,4,0.267403177062006,0.1290146948,0.0157484381126667,2,0.052576098963273,0.0400510592213711,0.00529705114268461,4.69041575982343,0.227963433430686,3.10801393728223,0.115542998808014,1.41463414634146,0.0401835148743544,3.9501746632345
"chr13:15000001-20000000",280,27,3.81979154696687e-07,4990000,4,0.400294530958368,0.0758335259,0.00755762091776581,2,0.148396727485714,0.0258929273494832,0.00236378400247675,4.69041575982343,0.36306819038138,2.65714285714286,0.117243394750357,1.25357142857143,0.0412704612218561,3.40182824308949
"chr13:20000001-25000000",323,40,8.4828729944708e-07,4990000,2,0.0691837649821068,0.0699384506,0.00951325824554795,1,-0.0662177517581927,0.02328181494189,0.0039764294326367,3.16227766016838,0.100529416064689,2.76780185758514,0.131594990847678,1.23839009287926,0.0467394993009836,3.57007911532251
"chr13:25000001-30000000",312,29,NA,4980000,4,0.169424591912198,0.0765132295,0.00096957433284315,2,0.033478818214913,0.0242649132013245,0.000570286364980174,4.47213595499958,0.136433103390139,2.62179487179487,0.120871690325,1.20192307692308,0.0429895636989924,3.3901495096424
"chr13:30000001-35000000",345,35,NA,4990000,2,-0.141967109114138,0.1179518888,0.018432640263632,1,-0.0948460469816265,0.0396722545922242,0.00590781755841838,3.46410161513775,-0.14607902754269,2.71884057971014,0.131964038517101,1.23478260869565,0.0467301356383107,3.54324662702759
"chr13:35000001-40000000",386,31,1.16971610767743e-06,4960000,4,-0.0777507849035149,0.1045619753,-0.0106569085954069,2,-0.0135056668543329,0.0337634236022538,-0.00370504483020154,4.69041575982343,-0.126230119091682,2.70466321243523,0.130540417735233,1.27720207253886,0.046195515007185,3.48890119947437
"chr13:40000001-45000000",425,31,3.25398045856612e-07,4990000,2,-0.120697389067083,0.0592459989,-0.000458819993111546,1,-0.0682412556005273,0.0241812781790019,0.000177906702793828,3.16227766016838,-0.0674703526929472,2.55058823529412,0.129340162737647,1.19294117647059,0.045858808664668,3.35754674959035
"chr13:45000001-50000000",406,32,1.11485916780034e-06,4970000,6,0.416602891722144,0.198747456,-0.00166930418937832,1,0.111912488972392,0.0742394289621582,-0.00103587204035237,6.6332495807108,0.383771945914187,2.61083743842365,0.125870362149754,1.21182266009852,0.0450673295401001,3.40257878811984
"chr13:50000001-55000000",363,57,9.45192862844203e-07,4990000,8,0.343859243309431,0.3032945966,0.130097599289045,2,0.0592246024221282,0.102560053017976,0.0404424316584983,7.48331477354788,0.418213564291015,3.01928374655647,0.129071070642975,1.27272727272727,0.0461765604903853,3.77770276085755
"chr13:55000001-60000000",433,30,4.54223602037471e-07,4990000,2,0.432443373967472,0.0946733538,0.0057134042686542,1,0.177755005282213,0.035825001520638,0.00235983753040834,3.46410161513775,0.502827573133803,2.7066974595843,0.13340783300485,1.2540415704388,0.0474199924135027,3.52818049393432
"chr13:60000001-65000000",281,57,2.37239055593663e-07,4960000,4,0.641903323788214,0.1007016574,0.00397169124064529,2,0.244098668737305,0.0319371957209001,0.000412425334804025,4.47213595499958,0.595924987984903,3.17437722419929,0.120114794820996,1.29893238434164,0.0423871203550045,3.87334273534016
"chr13:65000001-70000000",239,66,3.14378306475898e-07,4980000,6,0.316168967539484,0.16594941,0.0121967155378349,2,0.140116358629404,0.0527961589689966,-0.00178995139664733,5.65685424949238,0.263823818935682,4.02510460251046,0.134900790880753,1.5020920502092,0.0474189703421846,4.69621942055605
"chr13:70000001-75000000",396,30,1.07778675190286e-06,4990000,4,0.0173053689983298,0.0619880065,-0.00369543307265014,2,-0.0479727051549259,0.0213811658546881,-0.000954915062966913,4.47213595499958,0.0210466665171552,2.72727272727273,0.124522603193939,1.27525252525253,0.0436627124081371,3.52570139759154
"chr13:75000001-80000000",218,23,1.97648096344642e-07,4900000,2,0.352827362755213,0.1149442066,0.00665290213038411,1,0.0213218585186007,0.0448288839719095,0.00177888720459997,3.16227766016838,0.155327296344885,2.72477064220183,0.105732772009174,1.25229357798165,0.0374265403662771,3.5440381815165
"chr13:80000001-85000000",272,23,6.63044019381031e-07,4950000,2,-0.507162680317501,0.1027307185,-0.00305091150734372,1,-0.170885242721795,0.0377802129930059,-0.000895646465872302,3.16227766016838,-0.432380370307496,2.47794117647059,0.111538860626838,1.15808823529412,0.0395224011038477,3.22482935092561
"chr13:85000001-90000000",155,27,9.68212571332418e-08,4870000,4,-0.0261807221988687,0.059835596,0.0079036335303624,2,0.0919255369239137,0.0215733659388164,0.00219014316928592,4.47213595499958,-0.0762401928562232,3.16129032258065,0.116673949702581,1.38709677419355,0.0412042294805287,3.85160025907985
"chr13:90000001-95000000",352,28,6.69119903459308e-07,4990000,4,-0.236107165515537,0.2013794239,-0.00191911878496217,1,-0.0478501052192491,0.0649949624447645,-0.000442721450380367,4.89897948556636,-0.214948560563325,2.70454545454545,0.122930186336648,1.26136363636364,0.0433318966182924,3.52928785092753
"chr13:95000001-100000000",393,29,7.26967002191027e-07,4990000,2,-0.132664874855429,0.0858786942,-0.00122633420631965,1,-0.0873246635402681,0.0291601513070091,-0.000130336415700236,3.16227766016838,-0.15530172644812,2.56488549618321,0.125861530598728,1.20101781170483,0.0445154778912033,3.40009768794485
"chr13:100000001-105000000",354,26,9.53483047094405e-07,4980000,6,-0.0754820251119084,0.176641555,0.00120930801110333,2,-0.0296682275368373,0.0570921459012011,-0.0013204708619969,6,-0.0743759667521847,2.56497175141243,0.118817990678531,1.20056497175141,0.0419217965447151,3.38208683815693
"chr13:105000001-110000000",358,30,7.98969755865154e-07,4990000,4,-0.21317609543938,0.1218994324,-0.0117313343736205,2,-0.0539702805265052,0.0401184614269629,-0.00353525811568523,4.47213595499958,-0.110217350988397,2.69832402234637,0.121299408222346,1.24301675977654,0.0428667266984913,3.50039117155672
"chr13:110000001-115000000",408,32,4.09252093317088e-07,4990000,4,0.0827563791695716,0.1340641562,0.00270397749362034,2,0.0617018244030664,0.0474524750651711,0.000938724074238008,4.69041575982343,0.141461947047328,2.68137254901961,0.124184505217157,1.23529411764706,0.0444163657783241,3.47229426928569
"chr13:115000001-120000000",329,37,7.30468347296754e-07,4960000,8,-0.0207176216951256,0.3142168486,0.00724983987060903,2,-0.0703540990356151,0.102427443792935,0.00231935408867237,8.60232526704263,-0.0945973974175602,2.8693009118541,0.114504291385714,1.29483282674772,0.0408259779079889,3.65788924826934
"chr13:120000001-120421639",13,14,NA,300000,8,-0.233128630001472,0.1020758354,0.0237386741806572,2,-0.080855147319993,0.0387653705510426,0.00818205479582348,8.12403840463596,-0.105932495841445,5.84615384615385,0.127843891561538,1.61538461538462,0.04483418857679,6.47253510267182
"chr14:1-5000000",11,11,NA,1940000,8,-0.491434398298328,0.0067320231,-0.000139952033715684,1,-0.504404988191004,0.00392626536778114,0.000129272503849145,8.60232526704263,-0.297880028771926,6.72727272727273,0.163123982327273,1.72727272727273,0.0553653553014986,7.12586146198141
"chr14:5000001-10000000",172,32,5.95064339056715e-07,4130000,6,-1.69096289877068,0.2459209751,0.199159871300624,1,-0.592239741668104,0.0853595640272529,0.0655526322511369,6.48074069840786,-1.34496005083903,3.05813953488372,0.123185222721512,1.28488372093023,0.0429301838628417,3.88818082521362
"chr14:10000001-15000000",318,24,2.44766478173655e-07,4990000,4,0.132539211001823,0.154191763,0.00461820466383428,1,0.0714559511109244,0.0492668329916799,0.00186629967287322,5.65685424949238,0.150395480176249,2.50943396226415,0.11393914602673,1.19811320754717,0.04030953690663,3.34570748553843
"chr14:15000001-20000000",248,36,3.25433543012829e-07,4990000,2,0.0888918325859273,0.0740624132,-0.000540511482156743,1,-0.158646628377249,0.0279369484518537,-0.000434764150869907,3.16227766016838,0.130437287016751,2.55645161290323,0.118215900000403,1.125,0.041774534005966,3.33456065450329
"chr14:20000001-25000000",408,26,7.0713711229376e-07,4990000,2,-0.317698393174088,0.1019543561,0.0146080539759594,1,-0.030477747829368,0.0405530975876351,0.00602813723856112,3.16227766016838,-0.457913721597187,2.31862745098039,0.110522661409314,1.09313725490196,0.039138111221411,3.12780753458779
"chr14:25000001-30000000",394,23,5.11019604502627e-07,4990000,0,0.0875856752350889,0.1088601584,0.00591060501966419,0,0.034869619243978,0.039065685593641,0.00199620637645956,0,0.0245684531121607,2.39593908629442,0.12070674674467,1.14213197969543,0.042596420483557,3.17796819244361
"chr14:30000001-35000000",409,27,5.41966282446244e-07,4990000,6,-0.176519420078233,0.141874673,-0.00179957231460006,2,-0.0193390963771286,0.0473330041558179,-0.000600397980890074,5.47722557505166,-0.179211546607475,2.55256723716381,0.122083225853301,1.19804400977995,0.0429759605323489,3.3292988285063
"chr14:35000001-40000000",278,23,3.92447811437891e-07,4950000,2,0.310499621710033,0.1311621206,0.0131569029676176,1,0.119787203590363,0.046042094453526,0.00442248401360313,3.46410161513775,0.271174776916253,2.45323741007194,0.123457797797122,1.15467625899281,0.043848800950043,3.18364568749467
"chr14:40000001-45000000",161,86,5.88155726947994e-08,4990000,2,2.13165173911009,0.1251013762,0.0555093464955268,1,0.273911949626514,0.0473014724128558,0.0203627702476932,3.46410161513775,1.65738953006058,5.03105590062112,0.139361978758385,1.51552795031056,0.0481610477168747,5.62444407590592
"chr14:45000001-50000000",369,27,5.79337015422692e-07,4930000,8,0.343491924279375,0.2072481531,0.00590854514907656,2,0.167213483067725,0.0673366971999092,0.00167790371205305,8.12403840463596,0.336223449531412,2.59620596205962,0.11876841817561,1.23035230352304,0.0419392467260141,3.36849129980441
"chr14:50000001-55000000",232,67,NA,4960000,2,-0.540940326478385,0.1024832677,0.00630931450154428,1,-0.212490432313203,0.0394088053931959,0.0015835392730605,3.46410161513775,-0.338348314776497,3.46551724137931,0.104964659702155,1.32327586206897,0.0372229868981103,4.2077924487808
"chr14:55000001-60000000",336,28,9.23191255545185e-07,4990000,6,-0.224531982273626,0.1196620603,0.00282302204317331,2,-0.0491942531188731,0.0383721219210479,0.000768022248194419,5.47722557505166,-0.268080462994048,2.54761904761905,0.11818970533631,1.1577380952381,0.0415388679304961,3.32762746246604
"chr14:60000001-65000000",404,31,4.31819359141595e-07,4990000,2,0.00733232173282066,0.0914675827,0.00167079016987875,1,0.0590979701280444,0.0306379034893271,0.000637731765225314,3.16227766016838,0.0781406111155434,2.63861386138614,0.124089871621535,1.24257425742574,0.0436260534297923,3.43065137243106
"chr14:65000001-70000000",368,26,4.62510203179869e-07,4990000,0,-0.0723910883289228,0.0956734884,0.00256493916342812,0,-0.0932806796564936,0.0324166309205893,0.0009039632601198,0,-0.0325139533571868,2.47282608695652,0.121563583016304,1.16576086956522,0.042812740860771,3.2562661647612
"chr14:70000001-75000000",359,23,7.61078476757981e-07,4990000,4,0.191315405646818,0.1178962542,0.0110549885897973,2,0.0441881350948905,0.0403934920800184,0.00415612953188509,4.69041575982343,0.0633596076439563,2.54596100278552,0.118985030268245,1.2116991643454,0.0420273658614035,3.3611023243319
"chr14:75000001-80000000",408,25,6.13536551269503e-07,4990000,4,0.283036388527033,0.0830151565,0.00215864055641962,1,0.0131694733127197,0.0263266147062655,0.000591458048195352,4.69041575982343,0.214770916692565,2.57843137254902,0.12716353910049,1.2328431372549,0.0449300603535972,3.39650822420484
"chr14:80000001-85000000",225,29,1.81927733980876e-07,4990000,4,0.670845897406687,0.091665045,0.0257276330179125,1,0.257737310604208,0.031610969552011,0.00827074811399639,5.09901951359278,0.580709407416171,3.04888888888889,0.108827961802222,1.37333333333333,0.0387391924140264,3.73800260101296
"chr14:85000001-90000000",286,32,2.49101944893525e-07,4980000,4,-0.412019105006836,0.1286790731,0.00804847530942492,1,-0.250140483243709,0.051260456815178,0.00438635529378117,4.47213595499958,-0.346188941344294,2.95104895104895,0.107783706012587,1.34265734265734,0.0383468619857734,3.71435547164129
"chr14:90000001-95000000",255,32,3.49053723941139e-07,4990000,2,-0.118048157948713,0.0874924049,0.00623809261643281,1,-0.0546567614440318,0.0331216736381915,0.00135528762909105,3.16227766016838,-0.0454286396848613,3.1843137254902,0.107127139911765,1.41960784313725,0.0380214404111575,3.93421321064008
"chr14:95000001-100000000",319,37,7.83903946497564e-07,4980000,2,-0.616537778238103,0.1436216667,0.0270024589459398,1,-0.169907698539788,0.0463604366425601,0.0074874109339541,3.16227766016838,-0.40961218715808,3.09090909090909,0.11222467226395,1.36990595611285,0.0400258841488878,3.79540983074213
"chr14:100000001-105000000",375,27,5.49541353082888e-35,4970000,2,-0.172626135628607,0.1070488164,-0.00305821711091814,1,-0.0824549592943445,0.0354668294488851,-0.000405906647401637,3.46410161513775,-0.116919596049208,2.864,0.125995844046933,1.35466666666667,0.0444028399892169,3.69236020753041
"chr14:105000001-110000000",253,42,2.65484232639557e-07,4940000,2,0.739776021963635,0.102491007,0.0206527642166506,1,0.149360895398105,0.0331289165194831,0.0064976829568949,3.16227766016838,0.634660936231967,3.22529644268775,0.110258502607115,1.41897233201581,0.0390159804985613,3.96574103085487
"chr14:110000001-115000000",236,34,3.64743237171358e-07,4960000,4,-0.358191868774651,0.140944124,0.00608809091894956,1,-0.0526860387975539,0.0463243927821975,0.00253909321345416,4.69041575982343,-0.245186152444303,3.23728813559322,0.109568933913136,1.42796610169492,0.0394952178203519,3.95171323379891
"chr14:115000001-120000000",393,31,9.66633350628147e-07,4980000,4,-0.0759060147825796,0.10996116,-0.00240414192885839,2,-0.00588392899297395,0.0346558137214132,-0.000846359147648603,4.69041575982343,-0.0645766892623596,2.7735368956743,0.130868192975573,1.29007633587786,0.0466650136965182,3.57317261555957
"chr14:120000001-124902244",331,31,4.16404886493462e-07,4660000,4,-0.143651497702344,0.1370181979,0.00514618904035007,2,-0.00404206382141226,0.042726637508922,0.00145985409145379,4.69041575982343,-0.0844258120368882,2.63444108761329,0.110293409439577,1.21752265861027,0.0393177961936871,3.4364545939576
"chr15:1-5000000",103,24,1.13720767846516e-07,1850000,6,0.137855947350437,0.1943900205,0.0430113143913881,1,-0.0245744660865455,0.0659420822015458,0.0128156128269123,6.6332495807108,-0.142289167824809,3.02912621359223,0.125992743486408,1.33009708737864,0.0445146895699381,3.86918965394932
"chr15:5000001-10000000",336,31,5.92749590026228e-07,4970000,2,-0.059049148555224,0.1418195277,-0.00241398531242693,1,-0.0535875393838957,0.0500537958636968,-0.00100152309278412,3.46410161513775,-0.100420411609506,2.70238095238095,0.116812090464286,1.24702380952381,0.0415863555423266,3.53387806997412
"chr15:10000001-15000000",341,35,5.42910685937633e-07,4910000,6,0.105542590365492,0.1783168008,-0.00235295406598325,2,0.0079759104978864,0.0589614054810655,-0.00103718337117113,5.47722557505166,0.101698978333275,2.88563049853372,0.118482982674487,1.3108504398827,0.0420148223265631,3.70018701891042
"chr15:15000001-20000000",239,44,1.20975198671587e-07,4970000,6,-0.0533371265037158,0.1175161862,-0.00368383545509058,1,0.00107291213796513,0.0429756216828127,-0.0015585074056089,6.6332495807108,-0.000940868008953828,3.38075313807531,0.10818990253682,1.42259414225941,0.0386590084442829,4.10798056178094
"chr15:20000001-25000000",260,34,1.94789428089331e-07,4970000,2,-0.221187550202064,0.1120596636,-0.00427876241365625,1,-0.100099484130484,0.050244743973226,-0.00244443185101619,3.16227766016838,-0.220778776915695,3.33846153846154,0.109367617651154,1.45384615384615,0.0390365734713849,4.05572029539077
"chr15:25000001-30000000",347,33,7.40445102678985e-07,4960000,4,-0.135562335561529,0.0925781691,-0.000480197011810189,1,-0.0487494457759318,0.0298368637078293,-0.000319732261066434,4.69041575982343,-0.0855463148837488,2.86455331412104,0.128148112089914,1.32564841498559,0.0457326404688962,3.66735061617229
"chr15:30000001-35000000",316,27,4.85524519550121e-07,4950000,0,-0.031944166427433,0.1013797519,-0.00709692252029833,0,-0.0014500736975307,0.0406624554677226,-0.00263483912418097,0,-0.0535729631675381,2.88607594936709,0.12916301734462,1.34177215189873,0.0454632349602348,3.66253303592095
"chr15:35000001-40000000",333,29,2.8218147883679e-07,4990000,2,-0.326817233720919,0.0634226576,0.00601066545539043,1,-0.0999630118107399,0.0214661911753909,0.00286213891144437,3.46410161513775,-0.265986729509071,2.66066066066066,0.116354426559459,1.22522522522523,0.0410427689413216,3.39891503228531
"chr15:40000001-45000000",332,29,2.98992000496506e-07,4990000,4,0.0540649229971651,0.0834807015,0.00372744842912202,2,0.0137880213185651,0.0263466750731197,0.00119175419171634,4.69041575982343,0.0284755485368786,2.63855421686747,0.119903406774096,1.22590361445783,0.0422494735209421,3.41062763241342
"chr15:45000001-50000000",183,35,3.11260962178594e-07,4940000,6,0.103863507339622,0.1415382547,0.000128318143404188,2,0.0420933110258801,0.0459135032775454,-4.02714688033521e-05,5.47722557505166,-0.0342164031770358,3.47540983606557,0.114232525663934,1.39890710382514,0.0401975652241436,4.15159446324348
"chr15:50000001-55000000",343,22,6.09382843371853e-07,4980000,4,-0.326867875059401,0.125793882,0.000157610157346873,2,-0.0759620885363047,0.041705971185508,0.000653694450142421,4.69041575982343,-0.175212971448382,2.44897959183673,0.121353166204956,1.16034985422741,0.0426584041274249,3.15560787526821
"chr15:55000001-60000000",380,30,7.85262567798563e-07,4980000,6,-0.360684525831121,0.1090223676,-0.00133538723185189,2,-0.0664081255380511,0.0343479384524078,-0.000487357048397307,5.47722557505166,-0.322206436258523,2.65263157894737,0.123357703500526,1.23421052631579,0.0439191499235158,3.46497330684423
"chr15:60000001-65000000",359,33,8.76344880924304e-07,4980000,6,0.234719457824457,0.1056438924,0.00114596765213131,2,0.102893067763252,0.0363948335718085,3.19695424076436e-05,5.47722557505166,0.233587845514771,2.6016713091922,0.122253283833705,1.2116991643454,0.0429282535193611,3.39480890020667
"chr15:65000001-70000000",343,25,4.60696613300551e-07,4910000,2,-0.0262902329831108,0.1068651186,-0.00526828855079871,1,-0.00050114292487741,0.0404194197439138,-0.0013012543201169,3.46410161513775,0.0104806514220632,2.73469387755102,0.135568889137901,1.27113702623907,0.0474008694261741,3.52348589483004
"chr15:70000001-75000000",390,25,5.37305830418573e-07,4980000,4,-0.195157328342934,0.0683367663,0.0207408778751054,2,-0.00159403457387196,0.0210359701597334,0.00598656515935559,4.69041575982343,-0.189290279189917,2.7025641025641,0.12892989037641,1.27692307692308,0.0452812385368792,3.47509931695847
"chr15:75000001-80000000",387,38,7.83839361708743e-07,4950000,2,-0.0457562814983654,0.2339121682,0.0496537009949228,1,0.0624423949859618,0.0835494515889612,0.0171882525166507,3.16227766016838,0.0161765204805372,2.64599483204134,0.113128772299483,1.20413436692506,0.0403712333143798,3.42798212428154
"chr15:80000001-85000000",387,30,5.30570757982038e-07,4990000,4,0.220785022161461,0.1149514605,0.00746796601330794,2,0.081218206561528,0.0392372977054008,0.00225947981859768,4.47213595499958,0.112393930157771,2.48062015503876,0.118165409985271,1.15503875968992,0.0421253723432876,3.27317294301834
"chr15:85000001-90000000",404,25,1.16059873047773e-06,4970000,2,0.16191552786151,0.1326839327,0.00234187116375734,1,-0.0109313379473988,0.0484947114684272,0.00109704647852927,3.46410161513775,0.112396637182593,2.55940594059406,0.128248369350248,1.21039603960396,0.0452251834417768,3.31583044020843
"chr15:90000001-95000000",398,33,7.34741477350872e-07,4980000,2,0.11875209368207,0.0938199387,0.00313483733659429,1,0.0235655114652934,0.0321471673719242,0.000778622782337381,3.16227766016838,0.109613762794843,2.91457286432161,0.13042971236206,1.31407035175879,0.0463625954829581,3.67137640985257
"chr15:95000001-100000000",373,31,1.46140321786895e-06,4980000,0,-0.243863441130188,0.0827912189,-0.0222513147651986,0,-0.0919358934341742,0.0328476098285773,-0.00694833980793658,0,-0.235623101738098,2.64879356568365,0.119134744612332,1.22252010723861,0.0423847038422459,3.43945016887147
"chr15:100000001-104043685",300,29,8.00570521368893e-07,3910000,4,0.0956823523708606,0.1272375682,0.00413396390049017,2,0.106823393300256,0.0427610245890013,0.000329557777729581,4.47213595499958,0.0529987897521876,2.48666666666667,0.0990263746106667,1.15666666666667,0.035638229325724,3.26308228649198
"chr16:1-5000000",100,24,NA,1810000,6,-1.48311003248106,0.253393201,0.156176766712705,1,-0.528238193264379,0.0944608254815221,0.051235605206551,7.07106781186548,-0.955631386160151,2.72,0.111248309945,1.15,0.0390816845853482,3.40293598323873
"chr16:5000001-10000000",376,16,6.34505206459302e-07,4980000,4,0.0883935392903765,0.0789062722,0.00181666043900605,2,0.036010777891894,0.0255897159330399,0.000150205186604521,4.69041575982343,0.107952017636523,2.32978723404255,0.118524389244415,1.14627659574468,0.0419221868700674,3.12607888658763
"chr16:10000001-15000000",332,30,1.17890568009334e-06,4980000,4,0.287958369615254,0.1503984915,0.00139975997582706,1,0.112024590410614,0.0492002387895547,0.00105946490126391,5.09901951359278,0.298955729837984,2.63253012048193,0.119467776013855,1.2289156626506,0.0422022066796867,3.42986501675294
"chr16:15000001-20000000",241,31,4.93326133745716e-07,4980000,4,0.00379581409349973,0.095644781,0.00320259945401692,2,-0.0480620374902194,0.033277494785772,0.00147659063221158,4.69041575982343,-0.0526798460404949,2.63900414937759,0.106500464233195,1.17842323651452,0.0376653021431872,3.37363370506626
"chr16:20000001-25000000",351,23,1.02894612210518e-06,4900000,0,-0.0100506639407105,0.0941008974,0.00396059102275932,0,-0.0521785257039999,0.0371097592403681,0.0010731147476301,0,-0.0176259534646756,2.7008547008547,0.125287657401709,1.26780626780627,0.0441338562008507,3.50707512002185
