"replicate","win1","win2","rf","wrf","spr","kf","path"
1,"chr15:43580001-43590000","chr9:44840001-44850000",2,0.0786007557,1,0.0279165781689155,3.16227766016838
1,"chr12:70620001-70630000","chr4:58340001-58350000",6,0.0866689298,2,0.0256672414481014,5.47722557505166
1,"chr10:7130001-7140000","chr4:56290001-56300000",2,0.0858044016,1,0.0339376277929152,3.16227766016838
1,"chr2:110910001-110920000","chr12:26530001-26540000",6,0.0829049964,2,0.0305941061494564,6.48074069840786
1,"chr15:35340001-35350000","chr17:63090001-63100000",6,0.0857435701,2,0.0273754808568019,5.47722557505166
1,"chr3:65620001-65630000","chr1:39920001-39930000",4,0.0931460524,2,0.0377776236509548,4.69041575982343
1,"chr18:7090001-7100000","chr6:65650001-65660000",6,0.1180155696,2,0.0370638323091186,6
1,"chr10:7120001-7130000","chr19:20950001-20960000",2,0.0761043698,1,0.0260160501409481,3.16227766016838
1,"chr13:108170001-108180000","chr5:22710001-22720000",4,0.2105228604,1,0.0747874444299951,4.47213595499958
1,"chr6:23920001-23930000","chr5:117770001-117780000",6,0.0951603257,2,0.0335150962125777,5.65685424949238
1,"chr5:126080001-126090000","chr15:16240001-16250000",4,0.1017158998,1,0.0382755577651907,4.47213595499958
1,"chr10:67950001-67960000","chr2:81610001-81620000",4,0.085457844,2,0.0321656334126004,4.69041575982343
1,"chr5:85700001-85710000","chr16:17040001-17050000",2,0.0810735087,1,0.0301482351465145,3.16227766016838
1,"chr11:107600001-107610000","chr3:39220001-39230000",4,0.1127164729,1,0.0400659855938743,5.09901951359278
1,"chr3:6930001-6940000","chr9:92950001-92960000",4,0.1197658224,2,0.0461341074247445,4.47213595499958
1,"chr2:11790001-11800000","chrX:75810001-75820000",4,0.1120258303,1,0.0398414739795339,5.29150262212918
1,"chr4:17980001-17990000","chr15:59040001-59050000",6,0.057898795,1,0.021276621391701,7.74596669241483
1,"chr19:23030001-23040000","chr2:146760001-146770000",6,0.1052116982,2,0.0372191839448213,5.65685424949238
1,"chr8:124160001-124170000","chr17:63110001-63120000",2,0.1167492229,1,0.0424396075042897,3.16227766016838
1,"chr1:58240001-58250000","chr13:69900001-69910000",4,0.0819155459,1,0.0272302492945398,5.09901951359278
1,"chr2:35550001-35560000","chr10:41680001-41690000",4,0.0777669843,2,0.0268429786566295,4.69041575982343
1,"chr7:97340001-97350000","chr5:108840001-108850000",6,0.2387018111,1,0.0792036007066877,6.78232998312527
1,"chr13:98880001-98890000","chr1:187480001-187490000",0,0.1083439057,0,0.0434530740330857,0
1,"chr2:180990001-181000000","chr8:126160001-126170000",4,0.125144333,1,0.039856058173077,4.47213595499958
1,"chrX:60010001-60020000","chr1:190740001-190750000",6,0.0656142887,2,0.0204859066934337,6
1,"chr2:170110001-170120000","chr5:143300001-143310000",4,0.0506143675,2,0.0175536230336223,4.69041575982343
1,"chr9:106040001-106050000","chrX:126030001-126040000",8,0.1925670014,2,0.0684140183576612,8.71779788708135
1,"chr9:109890001-109900000","chr1:163370001-163380000",0,0.0625794869,0,0.0250412061895124,0
1,"chr1:14750001-14760000","chr7:80540001-80550000",2,0.061894604,1,0.0229695434047502,3.46410161513775
1,"chr10:102170001-102180000","chr1:61870001-61880000",8,0.1372134674,2,0.0445031377098619,8.71779788708135
1,"chr12:36150001-36160000","chr19:53200001-53210000",8,0.1153613809,2,0.0373199633509173,8
1,"chr10:19840001-19850000","chr12:83200001-83210000",6,0.0611472726,2,0.0185841461233237,5.47722557505166
1,"chr10:25430001-25440000","chr14:58440001-58450000",4,0.1188655456,1,0.0421530848706011,4.89897948556636
1,"chr13:47100001-47110000","chr7:95680001-95690000",6,0.1210866546,2,0.040523969330166,5.09901951359278
1,"chr16:93590001-93600000","chr4:99450001-99460000",6,0.1763062896,2,0.0597783067210692,5.47722557505166
1,"chr3:63540001-63550000","chr7:112350001-112360000",2,0.1025910482,1,0.0375089409337761,3.46410161513775
1,"chr3:66130001-66140000","chr18:46350001-46360000",2,0.1101593679,1,0.0492406531729875,3.16227766016838
1,"chr5:130870001-130880000","chr1:138380001-138390000",2,0.0842176894,1,0.0410442464559104,3.46410161513775
1,"chr10:97200001-97210000","chr8:49840001-49850000",8,0.1013558925,2,0.0303275760721161,7.07106781186548
1,"chr6:36940001-36950000","chr11:62300001-62310000",2,0.0862188311,1,0.0331671419912065,3.16227766016838
1,"chr8:51850001-51860000","chr19:26260001-26270000",6,0.1633078238,2,0.0626229180865744,5.47722557505166
1,"chr18:47360001-47370000","chr4:124760001-124770000",8,0.1185734878,2,0.0355481016966742,7.48331477354788
1,"chr13:99500001-99510000","chr7:120230001-120240000",4,0.1402108391,2,0.0510973354961453,4.47213595499958
1,"chr4:62430001-62440000","chr1:140430001-140440000",4,0.0854442002,2,0.0339206536561244,4.47213595499958
1,"chr3:118090001-118100000","chr11:106120001-106130000",2,0.0642405334,1,0.0256250923248829,3.46410161513775
1,"chr3:112680001-112690000","chr7:54010001-54020000",4,0.1067553253,2,0.0395261836194047,4.47213595499958
1,"chr12:98250001-98260000","chr8:34830001-34840000",2,0.0635460545,1,0.0247602950491452,3.46410161513775
1,"chr4:149980001-149990000","chr9:35260001-35270000",2,0.0653493752,1,0.0215416821087463,3.16227766016838
1,"chr5:40680001-40690000","chr1:145060001-145070000",4,0.0502402915,1,0.0177523800714629,5.09901951359278
1,"chr2:31420001-31430000","chr1:77590001-77600000",2,0.1115430664,1,0.0449882410501413,3.16227766016838
1,"chr11:91420001-91430000","chr5:47390001-47400000",4,0.1255624465,1,0.049381556121041,5.09901951359278
1,"chr2:58830001-58840000","chr17:45810001-45820000",4,0.0998228644,2,0.0342415986605469,4.69041575982343
1,"chr9:45730001-45740000","chr7:81340001-81350000",4,0.0693134378,1,0.0219233902370464,5.8309518948453
1,"chr12:74500001-74510000","chrX:161250001-161260000",4,0.1249376754,1,0.0400865501929092,4.47213595499958
1,"chr4:45640001-45650000","chr18:43690001-43700000",0,0.0425254668,0,0.0142703655305572,0
1,"chr11:64230001-64240000","chr13:53660001-53670000",2,0.0847598443,1,0.029107918631582,3.16227766016838
1,"chr10:68140001-68150000","chr18:19730001-19740000",4,0.0682848008,1,0.023558368827476,4.47213595499958
1,"chr17:48040001-48050000","chr5:111840001-111850000",4,0.0687317922,2,0.0222206097501255,4.47213595499958
1,"chrX:146980001-146990000","chr19:52950001-52960000",2,0.0523459411,1,0.0226996716481218,3.46410161513775
1,"chr15:22120001-22130000","chr7:66820001-66830000",4,0.0933999603,1,0.0355889067245331,5.09901951359278
1,"chr8:73190001-73200000","chr16:23060001-23070000",6,0.1439986805,2,0.0464959739818188,6.48074069840786
1,"chr1:193950001-193960000","chr8:63350001-63360000",4,0.0707462418,2,0.0243066122677971,4.47213595499958
1,"chr5:137900001-137910000","chr10:115850001-115860000",4,0.1156460872,2,0.0361984746805938,4.47213595499958
1,"chr1:126540001-126550000","chr14:117680001-117690000",6,0.0815353123,2,0.0259449500971156,5.47722557505166
1,"chrX:160490001-160500000","chr14:115720001-115730000",4,0.0803396545,1,0.0281742019137874,4.47213595499958
1,"chr4:135070001-135080000","chr1:118440001-118450000",4,0.1027378002,2,0.0385551065750673,4.47213595499958
1,"chr11:67070001-67080000","chr2:79160001-79170000",2,0.0905787371,1,0.0325299695944566,3.16227766016838
1,"chr16:94800001-94810000","chr1:57570001-57580000",2,0.0957857201,1,0.0391515575627355,3.16227766016838
1,"chr1:24690001-24700000","chr12:54550001-54560000",4,0.072546774,1,0.0288453889977505,4.47213595499958
1,"chr13:101620001-101630000","chr14:21990001-22000000",0,0.0519365359,0,0.0185307953011398,0
1,"chrX:157410001-157420000","chr9:51380001-51390000",4,0.1077661437,1,0.0396182459701797,4.47213595499958
1,"chr14:120560001-120570000","chr2:63110001-63120000",8,0.0913807559,2,0.0302513933157957,7.74596669241483
1,"chr1:114140001-114150000","chrX:108750001-108760000",6,0.1356420273,2,0.0451811760174002,6.32455532033676
1,"chr12:106740001-106750000","chr10:9070001-9080000",8,0.1195457941,2,0.0461507275125929,8.71779788708135
1,"chr2:35120001-35130000","chr8:38640001-38650000",6,0.0983367497,2,0.0328471589231691,5.29150262212918
1,"chr2:70230001-70240000","chr11:8470001-8480000",6,0.1132911614,1,0.0375243249232027,6.32455532033676
1,"chr5:104110001-104120000","chr2:36450001-36460000",2,0.0664224462,1,0.0303961139783958,3.16227766016838
1,"chr14:29470001-29480000","chr10:57320001-57330000",2,0.0634064909,1,0.0215862936004348,3.46410161513775
1,"chr7:69380001-69390000","chr4:40660001-40670000",4,0.0544092063,1,0.0203299785127055,4.47213595499958
1,"chr4:53060001-53070000","chr2:35870001-35880000",4,0.0968663309,2,0.0319223717992883,4.47213595499958
1,"chr3:32010001-32020000","chr16:59420001-59430000",6,0.1025202709,1,0.0343697813870798,6.32455532033676
1,"chr3:35070001-35080000","chr11:84090001-84100000",0,0.0639101156,0,0.0315472071626846,0
1,"chr11:68240001-68250000","chr4:137290001-137300000",6,0.1033016274,2,0.0335099217623942,5.09901951359278
1,"chr16:82260001-82270000","chr1:161920001-161930000",4,0.1613105204,1,0.0581283629401272,4.47213595499958
1,"chr18:86420001-86430000","chr9:45610001-45620000",2,0.0925761098,1,0.0325563268814894,3.46410161513775
1,"chr7:19250001-19260000","chr3:129330001-129340000",4,0.0755793411,1,0.0307090740822659,4.47213595499958
1,"chr2:44030001-44040000","chr6:32980001-32990000",0,0.0555445631,0,0.0231094794232791,0
1,"chr6:15530001-15540000","chr9:31560001-31570000",4,0.1277651553,1,0.0440377117724353,5.65685424949238
1,"chr5:52760001-52770000","chr2:41450001-41460000",2,0.087783203,1,0.0338471649259738,3.46410161513775
1,"chr16:62510001-62520000","chr17:27150001-27160000",2,0.1230215361,1,0.0440535163784874,3.16227766016838
1,"chr14:45610001-45620000","chr16:7770001-7780000",4,0.0996321269,1,0.0300945066740072,4.47213595499958
1,"chr2:47940001-47950000","chr7:73030001-73040000",4,0.184560145,1,0.0695865774933146,5.09901951359278
1,"chr10:111830001-111840000","chr5:90160001-90170000",0,0.1224282989,0,0.0520331226029093,0
1,"chr17:47380001-47390000","chr2:13480001-13490000",4,0.1301967786,1,0.0501656049795141,4.69041575982343
1,"chr7:113210001-113220000","chr13:110000001-110010000",4,0.156243643,2,0.0573765192889352,4.47213595499958
1,"chr11:98700001-98710000","chr1:124060001-124070000",6,0.1164980562,1,0.0372501725226801,6.6332495807108
1,"chr2:55920001-55930000","chr14:122580001-122590000",4,0.0965837106,2,0.0360082163979459,4.47213595499958
1,"chr11:32450001-32460000","chr9:29040001-29050000",6,0.1600889547,2,0.0514868289895966,6.48074069840786
1,"chr7:99820001-99830000","chr10:70430001-70440000",2,0.0653849543,1,0.0240135159411849,3.16227766016838
1,"chr3:158490001-158500000","chr8:42480001-42490000",4,0.1183147999,1,0.0406399500862126,5.8309518948453
1,"chr13:99250001-99260000","chr12:104830001-104840000",2,0.1000827764,1,0.0339055453242694,3.46410161513775
1,"chr16:6200001-6210000","chr4:133620001-133630000",2,0.0874818359,1,0.0343731191984741,3.16227766016838
1,"chr15:96530001-96540000","chr2:140070001-140080000",6,0.0394358559,2,0.0128094948127468,6
1,"chr11:45250001-45260000","chr9:100240001-100250000",2,0.0834812952,1,0.0314118161623459,3.16227766016838
1,"chr17:3960001-3970000","chr10:58690001-58700000",4,0.0978551248,1,0.0351556928313856,4
1,"chr13:98260001-98270000","chr15:10890001-10900000",4,0.1054608879,2,0.0342156260449371,4.69041575982343
1,"chr3:132560001-132570000","chr16:22550001-22560000",6,0.0941890077,2,0.0299211780985788,5.09901951359278
1,"chr7:83490001-83500000","chr8:23400001-23410000",6,0.0639462087,2,0.0202126456868897,6
1,"chr1:69500001-69510000","chr9:113150001-113160000",6,0.1277365189,1,0.0419980005967033,6.16441400296898
1,"chr8:125460001-125470000","chr2:5320001-5330000",6,0.1200638335,2,0.0376628133638885,5.47722557505166
1,"chr4:8900001-8910000","chrX:36820001-36830000",2,0.0521504643,1,0.0201896935937557,3.16227766016838
1,"chr1:100200001-100210000","chr7:112180001-112190000",8,0.1992839522,2,0.0730146034518941,8.60232526704263
1,"chr15:81410001-81420000","chr10:97330001-97340000",0,0.0595521293,0,0.0251026413423887,0
1,"chr7:91580001-91590000","chr14:49650001-49660000",6,0.2006051441,2,0.0669597691866391,5.47722557505166
1,"chr14:31170001-31180000","chr3:67840001-67850000",0,0.0877542503,0,0.0289617460286547,0
1,"chr14:66070001-66080000","chr1:18250001-18260000",8,0.104585742,2,0.0441811358556423,8.48528137423857
1,"chr3:84260001-84270000","chr1:16100001-16110000",2,0.0651173579,1,0.0251982640970879,3.46410161513775
1,"chr16:63810001-63820000","chr7:28330001-28340000",2,0.1100753971,1,0.0425016684034224,3.16227766016838
1,"chr5:69280001-69290000","chr3:141990001-142000000",6,0.1523084775,2,0.0562756283754832,6.48074069840786
1,"chr8:98090001-98100000","chr17:44090001-44100000",4,0.1669939378,1,0.0637917937518277,4.69041575982343
1,"chr11:75050001-75060000","chr8:95240001-95250000",0,0.0421583647,0,0.0196759011863967,0
1,"chr17:33670001-33680000","chr1:178670001-178680000",4,0.1448853651,1,0.0538614609795271,4.47213595499958
1,"chr2:37840001-37850000","chr12:17430001-17440000",6,0.1028326565,2,0.0360577308948792,6
1,"chr9:104480001-104490000","chr6:89670001-89680000",4,0.1438637522,2,0.0666581243613926,4.69041575982343
1,"chr14:22790001-22800000","chrX:101040001-101050000",2,0.117532653,1,0.042589386542026,3.16227766016838
1,"chr4:11820001-11830000","chr8:67750001-67760000",4,0.1044095202,1,0.0432808296418343,4.47213595499958
1,"chr3:144200001-144210000","chr19:55960001-55970000",4,0.0589133862,2,0.0202966573107081,4.69041575982343
1,"chr8:36770001-36780000","chr7:125290001-125300000",4,0.0820081366,1,0.0334920515511094,4.47213595499958
1,"chr11:29700001-29710000","chr3:69330001-69340000",2,0.0646274368,1,0.0223756613816114,3.16227766016838
1,"chr3:128110001-128120000","chr1:90210001-90220000",6,0.1376874927,2,0.046601974420526,5.29150262212918
1,"chr1:161860001-161870000","chr9:5830001-5840000",4,0.1281714379,1,0.0460607973456335,4.69041575982343
1,"chr6:120520001-120530000","chr1:138090001-138100000",6,0.1188172059,2,0.0407916654109351,5.47722557505166
1,"chr12:103720001-103730000","chr11:72050001-72060000",6,0.1840241627,2,0.0654714838177725,5.47722557505166
1,"chr19:22080001-22090000","chr7:118690001-118700000",0,0.0720644518,0,0.0298614860085481,0
1,"chr6:127790001-127800000","chr16:73290001-73300000",4,0.089517179,1,0.0268950438441391,4.47213595499958
1,"chr14:120320001-120330000","chr11:84770001-84780000",4,0.0866939384,2,0.033648482584498,4.69041575982343
1,"chr15:26260001-26270000","chr16:24620001-24630000",4,0.0968412651,1,0.0345158693987749,5.09901951359278
1,"chr6:41170001-41180000","chr10:120520001-120530000",4,0.0858380976,1,0.0304473300230422,5.8309518948453
1,"chr10:113960001-113970000","chr18:22950001-22960000",4,0.0635864661,2,0.0233314559173504,4.69041575982343
1,"chr16:15010001-15020000","chr3:39000001-39010000",6,0.1217212945,2,0.0402807476943315,5.65685424949238
1,"chr2:66220001-66230000","chr11:41420001-41430000",4,0.0835933365,1,0.0287313863610231,4.69041575982343
1,"chr2:9290001-9300000","chr13:62980001-62990000",6,0.1037664524,2,0.0321193477265443,5.47722557505166
1,"chr13:49850001-49860000","chr6:90460001-90470000",2,0.195156339,1,0.0697880836089716,3.16227766016838
1,"chr14:73930001-73940000","chr13:73800001-73810000",2,0.0544152474,1,0.0177946013500784,3.16227766016838
1,"chr1:169050001-169060000","chr11:62620001-62630000",4,0.1050179993,2,0.0431521295642385,4.47213595499958
1,"chr15:80480001-80490000","chr1:124480001-124490000",4,0.082379134,1,0.0262551366060422,6
1,"chr18:51130001-51140000","chr2:20880001-20890000",6,0.0905192329,2,0.0284028205223954,7.61577310586391
1,"chr17:34090001-34100000","chr7:124870001-124880000",6,0.0936274002,2,0.0323986652003947,6.48074069840786
1,"chr15:76600001-76610000","chr6:136280001-136290000",4,0.0900849109,2,0.0295820198693726,4.69041575982343
1,"chr8:36770001-36780000","chr19:41910001-41920000",6,0.0857495834,2,0.0286030724079797,5.47722557505166
1,"chr4:63560001-63570000","chr2:72700001-72710000",4,0.0946294706,1,0.0339738012261317,4
1,"chr1:61380001-61390000","chr16:72930001-72940000",4,0.1065109746,2,0.0356847619246154,4.69041575982343
1,"chr17:51060001-51070000","chr13:43140001-43150000",2,0.0743265668,1,0.0297550949640523,3.46410161513775
1,"chr8:91260001-91270000","chr1:78410001-78420000",6,0.0885420103,2,0.0270534610449454,5.47722557505166
1,"chr2:51730001-51740000","chr5:103060001-103070000",4,0.1157025038,2,0.0401274814764223,4.47213595499958
1,"chr8:112800001-112810000","chr18:68110001-68120000",4,0.0501074907,1,0.0180689554295752,5.8309518948453
1,"chr14:30120001-30130000","chr6:92180001-92190000",0,0.0512236707,0,0.0225229892471234,0
1,"chr8:25360001-25370000","chrX:152200001-152210000",2,0.0659723797,1,0.0254653267135988,3.16227766016838
1,"chr10:112380001-112390000","chr6:31450001-31460000",4,0.110628506,1,0.0360006058343595,4.47213595499958
1,"chr2:146770001-146780000","chr1:45500001-45510000",6,0.0904066761,2,0.0364660763559932,5.47722557505166
1,"chr5:128690001-128700000","chr10:6790001-6800000",6,0.1381078403,2,0.0440515813101553,5.47722557505166
1,"chr17:4570001-4580000","chr10:32800001-32810000",4,0.0873607714,1,0.0351191744708637,5.09901951359278
1,"chr2:59180001-59190000","chr1:131440001-131450000",6,0.1369255358,2,0.0443880356096726,6
1,"chr9:114900001-114910000","chr16:61780001-61790000",6,0.0677911855,1,0.0247367424613335,6.16441400296898
1,"chr9:30140001-30150000","chr8:29150001-29160000",6,0.1332555892,2,0.0455430710797724,5.47722557505166
1,"chr11:14370001-14380000","chr10:122890001-122900000",2,0.0450188266,1,0.0158773919707934,3.46410161513775
1,"chr14:67320001-67330000","chr4:125250001-125260000",6,0.0888543174,2,0.0261432544180619,5.47722557505166
1,"chr1:88330001-88340000","chr18:71310001-71320000",4,0.1479062851,1,0.0553985074637686,4.89897948556636
1,"chr19:32680001-32690000","chr14:71560001-71570000",2,0.04879742,1,0.0168111702822022,3.16227766016838
1,"chr1:6770001-6780000","chr2:42180001-42190000",6,0.1001601997,2,0.0396825842340982,5.47722557505166
1,"chr14:87630001-87640000","chr11:81750001-81760000",8,0.1404149128,2,0.0427399571567509,6.78232998312527
1,"chr7:144370001-144380000","chr8:10470001-10480000",8,0.0994852633,2,0.028849623411799,7.48331477354788
1,"chr1:152560001-152570000","chr17:19530001-19540000",8,0.1904300325,2,0.0658259151356091,8.24621125123532
1,"chr15:40690001-40700000","chr9:81630001-81640000",2,0.0832539132,1,0.0338333636863722,3.46410161513775
1,"chr10:63280001-63290000","chr15:99690001-99700000",2,0.1202903922,1,0.049023572487651,3.16227766016838
1,"chr14:24860001-24870000","chr4:114480001-114490000",4,0.1616944074,2,0.0528872771530999,4.69041575982343
1,"chr2:19020001-19030000","chr12:69220001-69230000",4,0.1206537964,1,0.0426471724193068,4.47213595499958
1,"chr3:158390001-158400000","chr14:17740001-17750000",2,0.0753648814,1,0.0287804440430213,3.16227766016838
1,"chr19:20410001-20420000","chr7:125410001-125420000",6,0.075991732,2,0.0259641265675905,6.6332495807108
1,"chr10:7680001-7690000","chr2:159910001-159920000",4,0.0908161753,2,0.0285229087325822,4.69041575982343
1,"chr6:37980001-37990000","chr7:89560001-89570000",4,0.1173894124,1,0.0409434740322739,4.69041575982343
1,"chr5:35950001-35960000","chr16:79900001-79910000",4,0.1104458026,1,0.0454111891547096,5.09901951359278
1,"chr10:59180001-59190000","chr9:21470001-21480000",2,0.0689590531,1,0.0267047942585616,3.46410161513775
1,"chr17:56150001-56160000","chr5:113070001-113080000",6,0.0635277622,2,0.0269084284476272,6.92820323027551
1,"chr2:27590001-27600000","chr14:110000001-110010000",8,0.128606029,2,0.0414736330044353,7.74596669241483
1,"chr18:4560001-4570000","chr2:178490001-178500000",6,0.1040539568,2,0.0322036987710962,5.47722557505166
1,"chr11:46340001-46350000","chr14:11820001-11830000",4,0.0974615911,1,0.0350456472236774,4.47213595499958
1,"chr5:147780001-147790000","chr6:66100001-66110000",6,0.0784286241,1,0.0305731740688242,7.74596669241483
1,"chr9:22480001-22490000","chr8:116860001-116870000",4,0.0870294372,1,0.0304355611936453,4.69041575982343
1,"chr6:117970001-117980000","chrX:48390001-48400000",4,0.0628339285,1,0.0206007592335968,4
1,"chr1:91620001-91630000","chr3:131350001-131360000",4,0.1125451154,1,0.0369127213142065,4.69041575982343
1,"chr7:36510001-36520000","chr17:63000001-63010000",6,0.0812162922,2,0.0285079874836256,6
1,"chr9:58540001-58550000","chrX:61480001-61490000",4,0.1278089575,2,0.0426401571571608,4.69041575982343
1,"chr5:119320001-119330000","chr3:92490001-92500000",2,0.1168585675,1,0.053121578250719,3.16227766016838
1,"chr18:66260001-66270000","chr6:102440001-102450000",4,0.0736192004,2,0.0255603685177708,4.47213595499958
1,"chr1:34130001-34140000","chrX:11460001-11470000",6,0.1354243157,2,0.0468057892588752,5.09901951359278
1,"chr13:66200001-66210000","chrX:87390001-87400000",6,0.1432853798,2,0.0501011264976938,5.65685424949238
1,"chr19:23400001-23410000","chr6:17500001-17510000",2,0.0856386501,1,0.0296327270613117,3.46410161513775
1,"chr4:64700001-64710000","chr11:63290001-63300000",2,0.0941944904,1,0.0346198452001596,3.16227766016838
1,"chr16:72300001-72310000","chr17:73150001-73160000",8,0.1274641376,2,0.0462210723525577,8
1,"chr11:99210001-99220000","chr4:33890001-33900000",2,0.0716261949,1,0.0243765622016969,3.16227766016838
1,"chr13:37060001-37070000","chr12:80000001-80010000",6,0.1190089142,2,0.038657087652839,6
1,"chr5:116870001-116880000","chrX:167850001-167860000",4,0.1031484808,2,0.0374284936459591,4.69041575982343
1,"chr14:36690001-36700000","chr4:151300001-151310000",4,0.0983543759,1,0.0318204639074758,5.65685424949238
1,"chr10:21920001-21930000","chr3:73700001-73710000",6,0.0729643748,2,0.0274042240582766,5.47722557505166
1,"chr11:72240001-72250000","chr9:65640001-65650000",6,0.1119084424,2,0.0371473398469557,6.48074069840786
1,"chr11:110910001-110920000","chr9:60350001-60360000",6,0.1240907234,2,0.0405926124362199,5.47722557505166
1,"chr12:76000001-76010000","chr5:92390001-92400000",2,0.0569235955,1,0.0214449592208659,3.16227766016838
1,"chr14:105070001-105080000","chr6:21850001-21860000",4,0.0681433756,1,0.0232238395189419,4.69041575982343
1,"chr11:5560001-5570000","chr12:115500001-115510000",8,0.1228036884,2,0.0516968974251356,8.60232526704263
1,"chr10:68890001-68900000","chr9:94790001-94800000",4,0.0895127309,1,0.0289409260927522,4.89897948556636
1,"chr3:87680001-87690000","chr2:45270001-45280000",2,0.0875040055,1,0.0289595721033925,3.16227766016838
1,"chr4:141870001-141880000","chr2:168250001-168260000",0,0.0744488811,0,0.029974995233758,0
1,"chr11:47930001-47940000","chr1:189800001-189810000",4,0.1172004222,2,0.0379392632413499,4.47213595499958
1,"chr9:44530001-44540000","chr1:46730001-46740000",4,0.1469848138,1,0.0469810079955457,5.09901951359278
1,"chr11:80080001-80090000","chr9:84270001-84280000",6,0.0959435334,2,0.028924405959385,5.47722557505166
1,"chr7:19090001-19100000","chr5:150350001-150360000",4,0.1404620365,1,0.0437365565282096,4.69041575982343
1,"chr15:85710001-85720000","chr18:74870001-74880000",6,0.0841228498,2,0.027715622622939,6
1,"chr1:160060001-160070000","chr3:37830001-37840000",2,0.0479812945,1,0.0178200478209899,3.16227766016838
1,"chr12:69870001-69880000","chr7:111860001-111870000",2,0.1529161026,1,0.0532511593228239,3.16227766016838
1,"chr16:52590001-52600000","chr2:78020001-78030000",4,0.0518014406,1,0.0170058765187838,4.47213595499958
1,"chr9:21180001-21190000","chr19:24650001-24660000",4,0.095918167,2,0.034702228650348,4.47213595499958
1,"chr9:18020001-18030000","chr12:108910001-108920000",6,0.1202377826,2,0.0427796481073077,6.78232998312527
1,"chr8:36340001-36350000","chr12:76820001-76830000",6,0.1202552867,2,0.0394150597601757,5.47722557505166
1,"chr8:103570001-103580000","chr15:101180001-101190000",2,0.118123133,1,0.0407473546239034,3.16227766016838
1,"chr18:67610001-67620000","chr4:7970001-7980000",8,0.0953531531,2,0.0305154702046874,7.07106781186548
1,"chr2:52010001-52020000","chr1:150920001-150930000",4,0.1353371608,1,0.0460003025029461,4.47213595499958
1,"chr13:68810001-68820000","chr9:104660001-104670000",6,0.110274004,2,0.0361035657724082,5.65685424949238
1,"chr7:119880001-119890000","chr1:127520001-127530000",6,0.0765499553,1,0.0252907528498756,5.8309518948453
1,"chr19:5350001-5360000","chr13:73100001-73110000",4,0.1071583835,1,0.0432632532840334,4
1,"chr9:113950001-113960000","chr10:36470001-36480000",4,0.1312261607,1,0.0428423164830824,5.09901951359278
1,"chrX:6490001-6500000","chr5:103340001-103350000",4,0.0982485457,1,0.0346178963150095,4.47213595499958
1,"chr11:71490001-71500000","chr4:133070001-133080000",2,0.0846309781,1,0.0305286223040328,3.16227766016838
1,"chr8:49510001-49520000","chr15:29030001-29040000",2,0.0690661983,1,0.0311769158038603,3.46410161513775
1,"chr7:102880001-102890000","chr11:38270001-38280000",4,0.1112256303,1,0.0351804953822148,5.29150262212918
1,"chr2:133520001-133530000","chr4:91900001-91910000",6,0.1385369164,2,0.0389939500434797,5.47722557505166
1,"chr3:32870001-32880000","chr17:28510001-28520000",2,0.0695893017,1,0.0262423461647389,3.16227766016838
1,"chr9:29580001-29590000","chr14:67840001-67850000",4,0.0686552666,2,0.0233841611844871,4.69041575982343
1,"chr2:134340001-134350000","chr19:57000001-57010000",2,0.0920965616,1,0.0337218369132115,3.16227766016838
1,"chr6:22690001-22700000","chr1:57040001-57050000",4,0.106486123,1,0.038182002162976,5.29150262212918
1,"chr16:40540001-40550000","chr8:50320001-50330000",6,0.0938684172,2,0.0293444336792709,5.65685424949238
1,"chr14:26060001-26070000","chr6:7800001-7810000",8,0.2066608197,2,0.0798781438405548,8
1,"chr4:124700001-124710000","chr16:23500001-23510000",4,0.0965215045,2,0.0337599072389457,4.69041575982343
1,"chr4:44610001-44620000","chr3:29160001-29170000",0,0.0929250482,0,0.0368651847171273,0
1,"chr4:66990001-67000000","chr6:16610001-16620000",6,0.1169139109,1,0.0540761868804399,6.78232998312527
1,"chr6:120100001-120110000","chr5:72720001-72730000",4,0.0762585475,1,0.0377450279960306,4.47213595499958
1,"chr15:95940001-95950000","chr1:157150001-157160000",4,0.0915659711,1,0.0322387943717899,5.8309518948453
1,"chr3:78070001-78080000","chr4:31800001-31810000",4,0.0915461308,2,0.0337634714443966,4.69041575982343
1,"chr7:69210001-69220000","chr3:87240001-87250000",4,0.1075754028,2,0.0378707420429976,4.47213595499958
1,"chr8:105660001-105670000","chr13:70680001-70690000",6,0.0977977933,2,0.0344569405932204,5.47722557505166
1,"chr2:56420001-56430000","chr1:15650001-15660000",4,0.0796337803,1,0.0248495963663447,5.09901951359278
1,"chr1:82570001-82580000","chr17:44940001-44950000",4,0.0808874339,1,0.0263586831688314,4.47213595499958
1,"chr17:43840001-43850000","chr6:97640001-97650000",4,0.1159612303,2,0.0367478400685141,4.47213595499958
1,"chr15:34900001-34910000","chr7:56040001-56050000",0,0.0813405203,0,0.0345722082550059,0
1,"chrX:51790001-51800000","chr17:12580001-12590000",4,0.0988545319,2,0.0381454265813381,4.47213595499958
1,"chr16:73870001-73880000","chr11:37050001-37060000",6,0.1251106394,2,0.0461209660252913,5.09901951359278
1,"chr2:61120001-61130000","chr8:26630001-26640000",2,0.0460101148,1,0.0159339788980663,3.16227766016838
1,"chr10:87830001-87840000","chr12:94420001-94430000",0,0.0611873445,0,0.0274189293398544,0
